Bins,BinStatus,BinType,ColourBand,Contract,ContractDesc,ContractVendor,FruitSize,Grade,GrowMethod,HarvestDate,HarvestPick,KGs,Location,MarketType,Markets,Orchard,OrchardBlock,OrchardPIN,OrchardProdSite,PackDate,PackingGroup,PackingPlan,PackingPlanDesc,ProblemRisk,Produce,SourceRun,StorageType,SubmCode,SubmProfile,SubmDate,TraderIn,Traders,Units,Variety,VarietyDesc,Run
1,In stock,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,140,HG,CN,12/03/2025,,360,P2 P260,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Parkhill Orchard,PHRK,R2841,R2841A,,,,NZ RK 996PremA96  140 ExprtBn CN HG UNNN,,Apple,PE1260,S,,B,,RA,RA,1,996,Rockit (TM),
1,In stock,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,140,HG,CN,12/03/2025,,360.036,P3 P309,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Napier Road South,,R2712,R2712A,,,,NZ RK 996PremA96  140 ExprtBn CN HG UNNN,,Apple,P1286,S,,B,,RA,RA,1.0001,996,Rockit (TM),
1,In stock,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,140,HG,CN,12/03/2025,,360.036,Sunfruit Irongate Coolstore,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Napier Road South,,R2712,R2712A,,,,NZ RK 996PremA96  140 ExprtBn CN HG UNNN,,Apple,P1286,S,,B,,RA,RA,1.0001,996,Rockit (TM),
1,In stock,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,140,HG,CN,12/03/2025,,720,P2 P226,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Napier Road South,,R2712,R2712A,,,,NZ RK 996PremA96  140 ExprtBn CN HG UNNN,,Apple,PE1263,S,,C,,RA,RA,2,996,Rockit (TM),
1,In stock,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,140,HG,CN,12/03/2025,,720,P2 P254,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Napier Road South,,R2712,R2712A,,,,NZ RK 996PremA96  140 ExprtBn CN HG UNNN,,Apple,PE1249,S,,B,,RA,RA,2,996,Rockit (TM),
1,In stock,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,140,HG,CN,12/03/2025,,1080,P2 P255,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Napier Road South,,R2712,R2712A,,,,NZ RK 996PremA96  140 ExprtBn CN HG UNNN,,Apple,PE1249,S,,B,,RA,RA,3,996,Rockit (TM),
1,In stock,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,140,HG,CN,12/03/2025,,1080,P2 P255,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Parkhill Orchard,PHRK,R2841,R2841A,,,,NZ RK 996PremA96  140 ExprtBn CN HG UNNN,,Apple,PE1260,S,,B,,RA,RA,3,996,Rockit (TM),
1,In stock,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,140,HG,CN,13/03/2025,,360.036,P2 P248,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Te Aute Road South,A,R2668,R2668A,,,,NZ RK 996PremA96  140 ExprtBn CN HG UNNN,,Apple,P1287,S,,B,,RA,RA,1.0001,996,Rockit (TM),
1,In stock,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,140,HG,CN,13/03/2025,,360.036,P2 P248,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Waipatu,WPR3,R2873,R2873C,,,,NZ RK 996PremA96  140 ExprtBn CN HG UNNN,,Apple,P1285,S,,B,,RA,RA,1.0001,996,Rockit (TM),
1,In stock,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,140,HG,CN,13/03/2025,,720,P2 P255,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Te Aute Road South,,R2668,R2668A,,,,NZ RK 996PremA96  140 ExprtBn CN HG UNNN,,Apple,PE1252,S,,B,,RA,RA,2,996,Rockit (TM),
1,In stock,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,140,HG,CN,13/03/2025,,1080,P2 P254,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Te Aute Road South,A,R2668,R2668A,,,,NZ RK 996PremA96  140 ExprtBn CN HG UNNN,,Apple,PE1252,S,,B,,RA,RA,3,996,Rockit (TM),
1,In stock,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,140,HG,CN,13/03/2025,,1080,P2 P255,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Te Aute Road South,A,R2668,R2668A,,,,NZ RK 996PremA96  140 ExprtBn CN HG UNNN,,Apple,PE1252,S,,B,,RA,RA,3,996,Rockit (TM),
1,In stock,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,140,HG,CN,14/03/2025,,205.488,P2 P248,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Riverside Apples,,R1021,R1021B,,,,NZ RK 996PremA96  140 ExprtBn CN HG UNNN,,Apple,P1279,S,,B,,RA,RA,0.5708,996,Rockit (TM),
1,In stock,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,12/02/2025,,170.7342,P4 P403,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Home Block,,R1230,R1230F,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1033,S,,B,,RA,RA,0.4823,996,Rockit (TM),
1,In stock,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,12/02/2025,,204.3288,P4 P403,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Steel,A,R1149,R1149A,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1013,S,,B,,RA,RA,0.5772,996,Rockit (TM),
1,In stock,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,12/02/2025,,253.7826,P4 P403,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Riverside Apples,U,R1021,R1021C,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1029,S,,B,,RA,RA,0.7169,996,Rockit (TM),
1,In stock,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,12/02/2025,,304.44,C1 C139,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Home Block,C,R1230,R1230C,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1016,S,,B,,RA,RA,0.86,996,Rockit (TM),
1,In stock,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,13/02/2025,,231.1974,P4 P403,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Sim2,,R2886,R2886B,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1031,S,,B,,RA,RA,0.6531,996,Rockit (TM),
1,In stock,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,13/02/2025,,275.8722,P4 P403,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Steel,C,R1149,R1149C,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1035,S,,B,,RA,RA,0.7793,996,Rockit (TM),
1,In stock,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,14/02/2025,,236.4012,P4 P403,Export,"ARE,BRN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Valley,,R2919,R2919G,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1019,S,,B,,RA,RA,0.6678,996,Rockit (TM),
1,In stock,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,15/02/2025,,231.6576,P4 P403,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Home Block,A,R1230,R1230A,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1024,S,,A,,RA,RA,0.6544,996,Rockit (TM),
1,In stock,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,16/02/2025,,274.527,P4 P403,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Rockit Manzana,A1,R2879,R2879A,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1039,S,,B,,RA,RA,0.7755,996,Rockit (TM),
1,In stock,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,17/02/2025,,101.1378,C1 C139,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Valley,,R2919,R2919G,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1231,S,,B,,RA,RA,0.2857,996,Rockit (TM),
1,In stock,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,17/02/2025,,268.2258,C1 C139,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Valley,,R2919,R2919F,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1066,S,,B,,RA,RA,0.7577,996,Rockit (TM),
1,In stock,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,17/02/2025,,291.342,P4 P403,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Pioneer,,R1580,R1580B,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1042,S,,B,,RA,RA,0.823,996,Rockit (TM),
1,In stock,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,18/02/2025,,264.5442,P4 P403,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Pioneer,,R1580,R1580C,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1055,S,,B,,RA,RA,0.7473,996,Rockit (TM),
1,In stock,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,22/02/2025,,226.56,C1 C139,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Longlands,,R2329,R2329C,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1070,S,,A,,RA,RA,0.64,996,Rockit (TM),
1,In stock,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,24/02/2025,,299.9442,C1 C139,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Home Block,C,R1230,R1230C,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1071,S,,C,,RA,RA,0.8473,996,Rockit (TM),
1,In stock,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,24/02/2025,,708,C1 C139,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Rockit STOCK ROADS,,R2534,R2534A,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,PE1184,S,,C,,RA,RA,2,996,Rockit (TM),
1,In stock,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,24/02/2025,,708,P4 P403,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Valley,,R2919,R2919H,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,PE1198,S,,B,,RA,RA,2,996,Rockit (TM),
1,In stock,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,28/02/2025,,144.5382,C1 C139,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Home Block,A,R1230,R1230A,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1212,S,,B,,RA,RA,0.4083,996,Rockit (TM),
1,In stock,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,3/03/2025,,154.5918,C1 C139,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Sim2,B1,R2886,R2886B,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1225,S,,B,,RA,RA,0.4367,996,Rockit (TM),
1,In stock,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,3/03/2025,,206.382,C1 C139,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Sim2,A1,R2886,R2886A,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1226,S,,B,,RA,RA,0.583,996,Rockit (TM),
1,In stock,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,5/03/2025,,146.9454,C1 C139,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Valley,G2,R2919,R2919G,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1232,S,,B,,RA,RA,0.4151,996,Rockit (TM),
1,In stock,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,10/03/2025,,0,C1 C139,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Rockit STOCK ROADS,,R2534,R2534A,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,PE1185,S,,C,,RA,RA,0,996,Rockit (TM),
1,In stock,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,11/03/2025,,130.095,P3 P309,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Rockit Manzana,,R2879,R2879C,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1288,S,,B,,RA,RA,0.3675,996,Rockit (TM),
1,In stock,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,11/03/2025,,217.0728,P3 P309,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Rockit Manzana,,R2879,R2879C,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1304,S,,B,,RA,RA,0.6132,996,Rockit (TM),
1,In stock,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,11/03/2025,,248.331,P3 P309,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Norton,NTRK,R1856,R1856B,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1281,S,,B,,RA,RA,0.7015,996,Rockit (TM),
1,In stock,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,11/03/2025,,354,CA1 SF CA1FACE,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Rockit Manzana,,R2879,R2879C,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,PE1259,S,,B,,RA,RA,1,996,Rockit (TM),
1,In stock,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,11/03/2025,,355.062,C1 C139,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Rockit Manzana,,R2879,R2879C,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1288,S,,B,,RA,RA,1.003,996,Rockit (TM),
1,In stock,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,11/03/2025,,708,P2 P250,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Rockit Manzana,,R2879,R2879C,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,PE1262,S,,B,,RA,RA,2,996,Rockit (TM),
4,In stock,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,11/03/2025,,1062,P2 P260,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Rockit Manzana,,R2879,R2879C,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,PE1259,S,,B,,RA,RA,12,996,Rockit (TM),
1,In stock,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,12/03/2025,,101.7042,P3 P309,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Napier Road South,,R2712,R2712A,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1286,S,,B,,RA,RA,0.2873,996,Rockit (TM),
1,In stock,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,12/03/2025,,354,C1 C139,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Te Aute Road North,,R1233,R1233A,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,PE1206,S,,B,,RA,RA,1,996,Rockit (TM),
1,In stock,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,12/03/2025,,354,P2 P250,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Rockit Manzana,,R2879,R2879C,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,PE1263,S,,B,,RA,RA,1,996,Rockit (TM),
1,In stock,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,12/03/2025,,354,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Parkhill Orchard,PHRK,R2841,R2841A,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,PE1260,S,,B,,RA,RA,1,996,Rockit (TM),
2,In stock,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,12/03/2025,,1062,P2 P260,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Parkhill Orchard,PHRK,R2841,R2841A,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,PE1260,S,,B,,RA,RA,6,996,Rockit (TM),
1,In stock,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,13/03/2025,,135.5112,P4 P445,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Huawhenua - Home,,R1751,R1751B,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1234,S,,B,,RA,RA,0.3828,996,Rockit (TM),
1,In stock,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,13/03/2025,,315.414,P3 P309,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Te Aute Road South,A,R2668,R2668A,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1287,S,,B,,RA,RA,0.891,996,Rockit (TM),
2,In stock,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,13/03/2025,,1062,P2 P248,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Te Aute Road South,A,R2668,R2668A,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,PE1252,S,,B,,RA,RA,6,996,Rockit (TM),
1,In stock,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,13/03/2025,,1062,P2 P248,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Te Aute Road South,A,R2668,R2668A,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,PE1253,S,,B,,RA,RA,3,996,Rockit (TM),
1,In stock,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,195,HG,CN,12/02/2025,,124.452,P4 P403,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Riverside Apples,U,R1021,R1021C,,,,NZ RK 996Rockit   195 ExprtBn CN HG UNN,,Apple,P1029,S,,B,,RA,RA,0.3457,996,Rockit (TM),
1,In stock,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,195,HG,CN,12/02/2025,,210.168,P4 P403,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Home Block,,R1230,R1230F,,,,NZ RK 996Rockit   195 ExprtBn CN HG UNN,,Apple,P1033,S,,B,,RA,RA,0.5838,996,Rockit (TM),
1,In stock,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,195,HG,CN,12/02/2025,,325.548,C1 C139,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Steel,A,R1149,R1149A,,,,NZ RK 996Rockit   195 ExprtBn CN HG UNN,,Apple,P1013,S,,B,,RA,RA,0.9043,996,Rockit (TM),
1,In stock,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,195,HG,CN,15/02/2025,,324,P4 P403,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Sim1,,R2900,R2900C,,,,NZ RK 996Rockit   195 ExprtBn CN HG UNN,,Apple,P1018,S,,B,,RA,RA,0.9,996,Rockit (TM),
1,In stock,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,195,HG,CN,15/02/2025,,360,C1 C139,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Te Aute Road North,,R1233,R1233A,,,,NZ RK 996Rockit   195 ExprtBn CN HG UNN,,Apple,PE1023,S,,B,,RA,RA,1,996,Rockit (TM),
1,In stock,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,195,HG,CN,15/02/2025,,360,P2 P226,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Napier Road South,,R2712,R2712A,,,,NZ RK 996Rockit   195 ExprtBn CN HG UNN,,Apple,PE1265,S,,B,,RA,RA,1,996,Rockit (TM),
1,In stock,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,195,HG,CN,16/02/2025,,263.16,P4 P403,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Home Block,B,R1230,R1230B,,,,NZ RK 996Rockit   195 ExprtBn CN HG UNN,,Apple,P1034,S,,A,,RA,RA,0.731,996,Rockit (TM),
1,In stock,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,195,HG,CN,16/02/2025,,271.656,P4 P403,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Wharerangi,,R1936,R1936B,,,,NZ RK 996Rockit   195 ExprtBn CN HG UNN,,Apple,P1057,S,,B,,RA,RA,0.7546,996,Rockit (TM),
1,In stock,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,195,HG,CN,16/02/2025,,297.252,C1 C139,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Wharerangi,D,R1936,R1936D,,,,NZ RK 996Rockit   195 ExprtBn CN HG UNN,,Apple,P1059,S,,B,,RA,RA,0.8257,996,Rockit (TM),
